k,d,extra,n,trial,pass_det,pass_prob
4,2,4,4096,141,0,0
4,2,4,4096,142,0,0
4,2,4,4096,143,0,0
4,2,4,4096,144,0,0
4,2,4,4096,145,0,0
4,2,4,4096,146,0,0
4,2,4,4096,147,0,0
4,2,4,4096,148,0,0
4,2,4,4096,149,0,0
4,2,4,4096,150,0,0
4,2,4,4096,151,0,0
4,2,4,4096,152,0,0
4,2,4,4096,153,0,0
4,2,4,4096,154,0,0
4,2,4,4096,155,0,0
4,2,4,4096,156,0,0
4,2,4,4096,157,0,0
4,2,4,4096,158,0,0
4,2,4,4096,159,0,0
4,2,4,4096,160,0,0
4,2,4,4096,161,0,0
4,2,4,4096,162,0,0
4,2,4,4096,163,0,0
4,2,4,4096,164,0,0
4,2,4,4096,165,0,0
4,2,4,4096,166,0,0
4,2,4,4096,167,0,0
4,2,4,4096,168,0,0
4,2,4,4096,169,0,0
4,2,4,4096,170,0,0
4,2,4,4096,171,0,0
4,2,4,4096,172,0,0
4,2,4,4096,173,0,0
4,2,4,4096,174,0,0
4,2,4,4096,175,0,0
4,2,4,4096,176,0,0
4,2,4,4096,177,0,0
4,2,4,4096,178,0,0
4,2,4,4096,179,0,0
4,2,4,4096,180,0,0
4,2,4,4096,181,0,0
4,2,4,4096,182,0,0
4,2,4,4096,183,0,0
4,2,4,4096,184,0,0
4,2,4,4096,185,0,0
4,2,4,4096,186,0,0
4,2,4,4096,187,0,0
4,2,4,4096,188,0,0
4,2,4,4096,189,0,0
4,2,4,4096,190,0,0
4,2,4,4096,191,0,0
4,2,4,4096,192,0,0
4,2,4,4096,193,0,0
4,2,4,4096,194,0,0
4,2,4,4096,195,0,0
4,2,4,4096,196,0,0
4,2,4,4096,197,0,0
4,2,4,4096,198,0,0
4,2,4,4096,199,0,0
4,2,4,8192,0,0,0
4,2,4,8192,1,0,0
4,2,4,8192,2,0,0
4,2,4,8192,3,0,0
4,2,4,8192,4,0,0
4,2,4,8192,5,0,0
4,2,4,8192,6,0,0
4,2,4,8192,7,0,0
4,2,4,8192,8,0,0
4,2,4,8192,9,0,0
4,2,4,8192,10,0,0
4,2,4,8192,11,0,0
4,2,4,8192,12,0,0
4,2,4,8192,13,0,0
4,2,4,8192,14,0,0
4,2,4,8192,15,0,0
4,2,4,8192,16,0,0
4,2,4,8192,17,0,0
4,2,4,8192,18,0,0
4,2,4,8192,19,0,0
4,2,4,8192,20,0,0
4,2,4,8192,21,0,0
4,2,4,8192,22,0,0
4,2,4,8192,23,0,0
4,2,4,8192,24,0,0
4,2,4,8192,25,0,0
4,2,4,8192,26,0,0
4,2,4,8192,27,0,0
4,2,4,8192,28,0,0
4,2,4,8192,29,0,0
4,2,4,8192,30,0,0
4,2,4,8192,31,0,0
4,2,4,8192,32,0,0
4,2,4,8192,33,0,0
4,2,4,8192,34,0,0
4,2,4,8192,35,0,0
4,2,4,8192,36,0,0
4,2,4,8192,37,0,0
4,2,4,8192,38,0,0
4,2,4,8192,39,0,0
4,2,4,8192,40,0,0
4,2,4,8192,41,0,0
4,2,4,8192,42,0,0
4,2,4,8192,43,0,0
4,2,4,8192,44,0,0
4,2,4,8192,45,0,0
4,2,4,8192,46,0,0
4,2,4,8192,47,0,0
4,2,4,8192,48,0,0
4,2,4,8192,49,0,0
4,2,4,8192,50,0,0
4,2,4,8192,51,0,0
4,2,4,8192,52,0,0
4,2,4,8192,53,0,0
4,2,4,8192,54,0,0
4,2,4,8192,55,0,0
4,2,4,8192,56,0,0
4,2,4,8192,57,0,0
4,2,4,8192,58,0,0
4,2,4,8192,59,0,0
4,2,4,8192,60,0,0
4,2,4,8192,61,0,0
4,2,4,8192,62,0,0
4,2,4,8192,63,0,0
4,2,4,8192,64,0,0
4,2,4,8192,65,0,0
4,2,4,8192,66,0,0
4,2,4,8192,67,0,0
4,2,4,8192,68,0,0
4,2,4,8192,69,0,0
4,2,4,8192,70,0,0
4,2,4,8192,71,0,0
4,2,4,8192,72,0,0
4,2,4,8192,73,0,0
4,2,4,8192,74,0,0
4,2,4,8192,75,0,0
4,2,4,8192,76,0,0
4,2,4,8192,77,0,0
4,2,4,8192,78,0,0
4,2,4,8192,79,0,0
4,2,4,8192,80,0,0
4,2,4,8192,81,0,0
4,2,4,8192,82,0,0
4,2,4,8192,83,0,0
4,2,4,8192,84,0,0
4,2,4,8192,85,0,0
4,2,4,8192,86,0,0
4,2,4,8192,87,0,0
4,2,4,8192,88,0,0
4,2,4,8192,89,0,0
4,2,4,8192,90,0,0
4,2,4,8192,91,0,0
4,2,4,8192,92,0,0
4,2,4,8192,93,0,0
4,2,4,8192,94,0,0
4,2,4,8192,95,0,0
4,2,4,8192,96,0,0
4,2,4,8192,97,0,0
4,2,4,8192,98,0,0
4,2,4,8192,99,0,0
4,2,4,8192,100,0,0
4,2,4,8192,101,0,0
4,2,4,8192,102,0,0
4,2,4,8192,103,0,0
4,2,4,8192,104,0,0
4,2,4,8192,105,0,0
4,2,4,8192,106,0,0
4,2,4,8192,107,0,0
4,2,4,8192,108,0,0
4,2,4,8192,109,0,0
4,2,4,8192,110,0,0
4,2,4,8192,111,0,0
4,2,4,8192,112,0,0
4,2,4,8192,113,0,0
4,2,4,8192,114,0,0
4,2,4,8192,115,0,0
4,2,4,8192,116,0,0
4,2,4,8192,117,0,0
4,2,4,8192,118,0,0
4,2,4,8192,119,0,0
4,2,4,8192,120,0,0
4,2,4,8192,121,0,0
4,2,4,8192,122,0,0
4,2,4,8192,123,0,0
4,2,4,8192,124,0,0
4,2,4,8192,125,0,0
4,2,4,8192,126,0,0
4,2,4,8192,127,0,0
4,2,4,8192,128,0,0
4,2,4,8192,129,0,0
4,2,4,8192,130,0,0
4,2,4,8192,131,0,0
4,2,4,8192,132,0,0
4,2,4,8192,133,0,0
4,2,4,8192,134,0,0
4,2,4,8192,135,0,0
4,2,4,8192,136,0,0
4,2,4,8192,137,0,0
4,2,4,8192,138,0,0
4,2,4,8192,139,0,0
4,2,4,8192,140,0,0
4,2,4,8192,141,0,0
4,2,4,8192,142,0,0
4,2,4,8192,143,0,0
4,2,4,8192,144,0,0
4,2,4,8192,145,0,0
4,2,4,8192,146,0,0
4,2,4,8192,147,0,0
4,2,4,8192,148,0,0
4,2,4,8192,149,0,0
4,2,4,8192,150,0,0
4,2,4,8192,151,0,0
4,2,4,8192,152,0,0
4,2,4,8192,153,0,0
4,2,4,8192,154,0,0
4,2,4,8192,155,0,0
4,2,4,8192,156,0,0
4,2,4,8192,157,0,0
4,2,4,8192,158,0,0
4,2,4,8192,159,0,0
4,2,4,8192,160,0,0
4,2,4,8192,161,0,0
4,2,4,8192,162,0,0
4,2,4,8192,163,0,0
4,2,4,8192,164,0,0
4,2,4,8192,165,0,0
4,2,4,8192,166,0,0
4,2,4,8192,167,0,0
4,2,4,8192,168,0,0
4,2,4,8192,169,0,0
4,2,4,8192,170,0,0
4,2,4,8192,171,0,0
4,2,4,8192,172,0,0
4,2,4,8192,173,0,0
4,2,4,8192,174,0,0
4,2,4,8192,175,0,0
4,2,4,8192,176,0,0
4,2,4,8192,177,0,0
4,2,4,8192,178,0,0
4,2,4,8192,179,0,0
4,2,4,8192,180,0,0
4,2,4,8192,181,0,0
4,2,4,8192,182,0,0
4,2,4,8192,183,0,0
4,2,4,8192,184,0,0
4,2,4,8192,185,0,0
4,2,4,8192,186,0,0
4,2,4,8192,187,0,0
4,2,4,8192,188,0,0
4,2,4,8192,189,0,0
4,2,4,8192,190,0,0
4,2,4,8192,191,0,0
4,2,4,8192,192,0,0
4,2,4,8192,193,0,0
4,2,4,8192,194,0,0
4,2,4,8192,195,0,0
4,2,4,8192,196,0,0
4,2,4,8192,197,0,0
4,2,4,8192,198,0,0
4,2,4,8192,199,0,0
4,3,1,64,0,0,0
4,3,1,64,1,0,0
4,3,1,64,2,0,0
4,3,1,64,3,0,0
4,3,1,64,4,0,0
4,3,1,64,5,0,0
4,3,1,64,6,0,0
4,3,1,64,7,0,0
4,3,1,64,8,0,0
4,3,1,64,9,0,0
4,3,1,64,10,0,0
4,3,1,64,11,0,0
4,3,1,64,12,0,0
4,3,1,64,13,0,0
4,3,1,64,14,0,0
4,3,1,64,15,0,0
4,3,1,64,16,0,0
4,3,1,64,17,0,0
4,3,1,64,18,0,0
4,3,1,64,19,0,0
4,3,1,64,20,0,0
4,3,1,64,21,0,0
4,3,1,64,22,0,0
4,3,1,64,23,0,0
4,3,1,64,24,0,0
4,3,1,64,25,0,0
4,3,1,64,26,0,0
4,3,1,64,27,0,0
4,3,1,64,28,0,0
4,3,1,64,29,0,0
4,3,1,64,30,0,0
4,3,1,64,31,0,0
4,3,1,64,32,0,0
4,3,1,64,33,0,0
4,3,1,64,34,0,0
4,3,1,64,35,0,0
4,3,1,64,36,0,0
4,3,1,64,37,0,0
4,3,1,64,38,0,0
4,3,1,64,39,0,0
4,3,1,64,40,0,0
4,3,1,64,41,0,0
4,3,1,64,42,0,0
4,3,1,64,43,0,0
4,3,1,64,44,0,0
4,3,1,64,45,0,0
4,3,1,64,46,0,0
4,3,1,64,47,0,0
4,3,1,64,48,0,0
4,3,1,64,49,0,0
4,3,1,64,50,0,0
4,3,1,64,51,0,0
4,3,1,64,52,0,0
4,3,1,64,53,0,0
4,3,1,64,54,0,0
4,3,1,64,55,0,0
4,3,1,64,56,0,0
4,3,1,64,57,0,0
4,3,1,64,58,0,0
4,3,1,64,59,0,0
4,3,1,64,60,0,0
4,3,1,64,61,0,0
4,3,1,64,62,0,0
4,3,1,64,63,0,0
4,3,1,64,64,0,0
4,3,1,64,65,0,0
4,3,1,64,66,0,0
4,3,1,64,67,0,0
4,3,1,64,68,0,0
4,3,1,64,69,0,0
4,3,1,64,70,0,0
4,3,1,64,71,0,0
4,3,1,64,72,0,0
4,3,1,64,73,0,0
4,3,1,64,74,0,0
4,3,1,64,75,0,0
4,3,1,64,76,0,0
4,3,1,64,77,0,0
4,3,1,64,78,0,0
4,3,1,64,79,0,0
4,3,1,64,80,0,0
4,3,1,64,81,0,0
4,3,1,64,82,0,0
4,3,1,64,83,0,0
4,3,1,64,84,0,0
4,3,1,64,85,0,0
4,3,1,64,86,0,0
4,3,1,64,87,0,0
4,3,1,64,88,0,0
4,3,1,64,89,0,0
4,3,1,64,90,0,0
4,3,1,64,91,0,0
4,3,1,64,92,0,0
4,3,1,64,93,0,0
4,3,1,64,94,0,0
4,3,1,64,95,0,0
4,3,1,64,96,0,0
4,3,1,64,97,0,0
4,3,1,64,98,0,0
4,3,1,64,99,0,0
4,3,1,64,100,0,0
4,3,1,64,101,0,0
4,3,1,64,102,0,0
4,3,1,64,103,0,0
4,3,1,64,104,0,0
4,3,1,64,105,0,0
4,3,1,64,106,0,0
4,3,1,64,107,0,0
4,3,1,64,108,0,0
4,3,1,64,109,0,0
4,3,1,64,110,0,0
4,3,1,64,111,0,0
4,3,1,64,112,0,0
4,3,1,64,113,0,0
4,3,1,64,114,0,0
4,3,1,64,115,0,0
4,3,1,64,116,0,0
4,3,1,64,117,0,0
4,3,1,64,118,0,0
4,3,1,64,119,0,0
4,3,1,64,120,0,0
4,3,1,64,121,0,0
4,3,1,64,122,0,0
4,3,1,64,123,0,0
4,3,1,64,124,0,0
4,3,1,64,125,0,0
4,3,1,64,126,0,0
4,3,1,64,127,0,0
4,3,1,64,128,0,0
4,3,1,64,129,0,0
4,3,1,64,130,0,0
4,3,1,64,131,0,0
4,3,1,64,132,0,0
4,3,1,64,133,0,0
4,3,1,64,134,0,0
4,3,1,64,135,0,0
4,3,1,64,136,0,0
4,3,1,64,137,0,0
4,3,1,64,138,0,0
4,3,1,64,139,0,0
4,3,1,64,140,0,0
4,3,1,64,141,0,0
4,3,1,64,142,0,0
4,3,1,64,143,0,0
4,3,1,64,144,0,0
4,3,1,64,145,0,0
4,3,1,64,146,0,0
4,3,1,64,147,0,0
4,3,1,64,148,0,0
4,3,1,64,149,0,0
4,3,1,64,150,0,0
4,3,1,64,151,0,0
4,3,1,64,152,0,0
4,3,1,64,153,0,0
4,3,1,64,154,0,0
4,3,1,64,155,0,0
4,3,1,64,156,0,0
4,3,1,64,157,0,0
4,3,1,64,158,0,0
4,3,1,64,159,0,0
4,3,1,64,160,0,0
4,3,1,64,161,0,0
4,3,1,64,162,0,0
4,3,1,64,163,0,0
4,3,1,64,164,0,0
4,3,1,64,165,0,0
4,3,1,64,166,0,0
4,3,1,64,167,0,0
4,3,1,64,168,0,0
4,3,1,64,169,0,0
4,3,1,64,170,0,0
4,3,1,64,171,0,0
4,3,1,64,172,0,0
4,3,1,64,173,0,0
4,3,1,64,174,0,0
4,3,1,64,175,0,0
4,3,1,64,176,0,0
4,3,1,64,177,0,0
4,3,1,64,178,0,0
4,3,1,64,179,0,0
4,3,1,64,180,0,0
4,3,1,64,181,0,0
4,3,1,64,182,0,0
4,3,1,64,183,0,0
4,3,1,64,184,0,0
4,3,1,64,185,0,0
4,3,1,64,186,0,0
4,3,1,64,187,0,0
4,3,1,64,188,0,0
4,3,1,64,189,0,0
4,3,1,64,190,0,0
4,3,1,64,191,0,0
4,3,1,64,192,0,0
4,3,1,64,193,0,0
4,3,1,64,194,0,0
4,3,1,64,195,0,0
4,3,1,64,196,0,0
4,3,1,64,197,0,0
4,3,1,64,198,0,0
4,3,1,64,199,0,0
4,3,1,128,0,0,0
4,3,1,128,1,0,0
4,3,1,128,2,0,0
4,3,1,128,3,0,0
4,3,1,128,4,0,0
4,3,1,128,5,0,0
4,3,1,128,6,0,0
4,3,1,128,7,0,0
4,3,1,128,8,0,0
4,3,1,128,9,0,0
4,3,1,128,10,0,0
4,3,1,128,11,0,0
4,3,1,128,12,0,0
4,3,1,128,13,0,0
4,3,1,128,14,0,0
4,3,1,128,15,0,0
4,3,1,128,16,0,0
4,3,1,128,17,0,0
4,3,1,128,18,0,0
4,3,1,128,19,0,0
4,3,1,128,20,0,0
4,3,1,128,21,0,0
4,3,1,128,22,0,0
4,3,1,128,23,0,0
4,3,1,128,24,0,0
4,3,1,128,25,0,0
4,3,1,128,26,0,0
4,3,1,128,27,0,0
4,3,1,128,28,0,0
4,3,1,128,29,0,0
4,3,1,128,30,0,0
4,3,1,128,31,0,0
4,3,1,128,32,0,0
4,3,1,128,33,0,0
4,3,1,128,34,0,0
4,3,1,128,35,0,0
4,3,1,128,36,0,0
4,3,1,128,37,0,0
4,3,1,128,38,0,0
4,3,1,128,39,0,0
4,3,1,128,40,0,0
4,3,1,128,41,0,0
4,3,1,128,42,0,0
4,3,1,128,43,0,0
4,3,1,128,44,0,0
4,3,1,128,45,0,0
4,3,1,128,46,0,0
4,3,1,128,47,0,0
4,3,1,128,48,0,0
4,3,1,128,49,0,0
4,3,1,128,50,0,0
4,3,1,128,51,0,0
4,3,1,128,52,0,0
4,3,1,128,53,0,0
4,3,1,128,54,0,0
4,3,1,128,55,0,0
4,3,1,128,56,0,0
4,3,1,128,57,0,0
4,3,1,128,58,0,0
4,3,1,128,59,0,0
4,3,1,128,60,0,0
4,3,1,128,61,0,0
4,3,1,128,62,0,0
4,3,1,128,63,0,0
4,3,1,128,64,0,0
4,3,1,128,65,0,0
4,3,1,128,66,0,0
4,3,1,128,67,0,0
4,3,1,128,68,0,0
4,3,1,128,69,0,0
4,3,1,128,70,0,0
4,3,1,128,71,0,0
4,3,1,128,72,0,0
4,3,1,128,73,0,0
4,3,1,128,74,0,0
4,3,1,128,75,0,0
4,3,1,128,76,0,0
4,3,1,128,77,0,0
4,3,1,128,78,0,0
4,3,1,128,79,0,0
4,3,1,128,80,0,0
4,3,1,128,81,0,0
4,3,1,128,82,0,0
4,3,1,128,83,0,0
4,3,1,128,84,0,0
4,3,1,128,85,0,0
4,3,1,128,86,0,0
4,3,1,128,87,0,0
4,3,1,128,88,0,0
4,3,1,128,89,0,0
4,3,1,128,90,0,0
4,3,1,128,91,0,0
4,3,1,128,92,0,0
4,3,1,128,93,0,0
4,3,1,128,94,0,0
4,3,1,128,95,0,0
4,3,1,128,96,0,0
4,3,1,128,97,0,0
4,3,1,128,98,0,0
4,3,1,128,99,0,0
4,3,1,128,100,0,0
4,3,1,128,101,0,0
4,3,1,128,102,0,0
4,3,1,128,103,0,0
4,3,1,128,104,0,0
4,3,1,128,105,0,0
4,3,1,128,106,0,0
4,3,1,128,107,0,0
4,3,1,128,108,0,0
4,3,1,128,109,0,0
4,3,1,128,110,0,0
4,3,1,128,111,0,0
4,3,1,128,112,0,0
4,3,1,128,113,0,0
4,3,1,128,114,0,0
4,3,1,128,115,0,0
4,3,1,128,116,0,0
4,3,1,128,117,0,0
4,3,1,128,118,0,0
4,3,1,128,119,0,0
4,3,1,128,120,0,0
4,3,1,128,121,0,0
4,3,1,128,122,0,0
4,3,1,128,123,0,0
4,3,1,128,124,0,0
4,3,1,128,125,0,0
4,3,1,128,126,0,0
4,3,1,128,127,0,0
4,3,1,128,128,0,0
4,3,1,128,129,0,0
4,3,1,128,130,0,0
4,3,1,128,131,0,0
4,3,1,128,132,0,0
4,3,1,128,133,0,0
4,3,1,128,134,0,0
4,3,1,128,135,0,0
4,3,1,128,136,0,0
4,3,1,128,137,0,0
4,3,1,128,138,0,0
4,3,1,128,139,0,0
4,3,1,128,140,0,0
4,3,1,128,141,0,0
4,3,1,128,142,0,0
4,3,1,128,143,0,0
4,3,1,128,144,0,0
4,3,1,128,145,0,0
4,3,1,128,146,0,0
4,3,1,128,147,0,0
4,3,1,128,148,0,0
4,3,1,128,149,0,0
4,3,1,128,150,0,0
4,3,1,128,151,0,0
4,3,1,128,152,0,0
4,3,1,128,153,0,0
4,3,1,128,154,0,0
4,3,1,128,155,0,0
4,3,1,128,156,0,0
4,3,1,128,157,0,0
4,3,1,128,158,0,0
4,3,1,128,159,0,0
4,3,1,128,160,0,0
4,3,1,128,161,0,0
4,3,1,128,162,0,0
4,3,1,128,163,0,0
4,3,1,128,164,0,0
4,3,1,128,165,0,0
4,3,1,128,166,0,0
4,3,1,128,167,0,0
4,3,1,128,168,0,0
4,3,1,128,169,0,0
4,3,1,128,170,0,0
4,3,1,128,171,0,0
4,3,1,128,172,0,0
4,3,1,128,173,0,0
4,3,1,128,174,0,0
4,3,1,128,175,0,0
4,3,1,128,176,0,0
4,3,1,128,177,0,0
4,3,1,128,178,0,0
4,3,1,128,179,0,0
4,3,1,128,180,0,0
4,3,1,128,181,0,0
4,3,1,128,182,0,0
4,3,1,128,183,0,0
4,3,1,128,184,0,0
4,3,1,128,185,0,0
4,3,1,128,186,0,0
4,3,1,128,187,0,0
4,3,1,128,188,0,0
4,3,1,128,189,0,0
4,3,1,128,190,0,0
4,3,1,128,191,0,0
4,3,1,128,192,0,0
4,3,1,128,193,0,0
4,3,1,128,194,0,0
4,3,1,128,195,0,0
4,3,1,128,196,0,0
4,3,1,128,197,0,0
4,3,1,128,198,0,0
4,3,1,128,199,0,0
4,3,1,256,0,0,0
4,3,1,256,1,0,0
4,3,1,256,2,0,0
4,3,1,256,3,0,0
4,3,1,256,4,0,0
4,3,1,256,5,0,0
4,3,1,256,6,0,0
4,3,1,256,7,0,0
4,3,1,256,8,0,0
4,3,1,256,9,0,0
4,3,1,256,10,0,0
4,3,1,256,11,0,0
4,3,1,256,12,0,0
4,3,1,256,13,0,0
4,3,1,256,14,0,0
4,3,1,256,15,0,0
4,3,1,256,16,0,0
4,3,1,256,17,0,0
4,3,1,256,18,0,0
4,3,1,256,19,0,0
4,3,1,256,20,0,0
4,3,1,256,21,0,0
4,3,1,256,22,0,0
4,3,1,256,23,0,0
4,3,1,256,24,0,0
4,3,1,256,25,0,0
4,3,1,256,26,0,0
4,3,1,256,27,0,0
4,3,1,256,28,0,0
4,3,1,256,29,0,0
4,3,1,256,30,0,0
4,3,1,256,31,0,0
4,3,1,256,32,0,0
4,3,1,256,33,0,0
4,3,1,256,34,0,0
4,3,1,256,35,0,0
4,3,1,256,36,0,0
4,3,1,256,37,0,0
4,3,1,256,38,0,0
4,3,1,256,39,0,0
4,3,1,256,40,0,0
4,3,1,256,41,0,0
4,3,1,256,42,0,0
4,3,1,256,43,0,0
4,3,1,256,44,0,0
4,3,1,256,45,0,0
4,3,1,256,46,0,0
4,3,1,256,47,0,0
4,3,1,256,48,0,0
4,3,1,256,49,0,0
4,3,1,256,50,0,0
4,3,1,256,51,0,0
4,3,1,256,52,0,0
4,3,1,256,53,0,0
4,3,1,256,54,0,0
4,3,1,256,55,0,0
4,3,1,256,56,0,0
4,3,1,256,57,0,0
4,3,1,256,58,0,0
4,3,1,256,59,0,0
4,3,1,256,60,0,0
4,3,1,256,61,0,0
4,3,1,256,62,0,0
4,3,1,256,63,0,0
4,3,1,256,64,0,0
4,3,1,256,65,0,0
4,3,1,256,66,0,0
4,3,1,256,67,0,0
4,3,1,256,68,0,0
4,3,1,256,69,0,0
4,3,1,256,70,0,0
4,3,1,256,71,0,0
4,3,1,256,72,0,0
4,3,1,256,73,0,0
4,3,1,256,74,0,0
4,3,1,256,75,0,0
4,3,1,256,76,0,0
4,3,1,256,77,0,0
4,3,1,256,78,0,0
4,3,1,256,79,0,0
4,3,1,256,80,0,0
4,3,1,256,81,0,0
4,3,1,256,82,0,0
4,3,1,256,83,0,0
4,3,1,256,84,0,0
4,3,1,256,85,0,0
4,3,1,256,86,0,0
4,3,1,256,87,0,0
4,3,1,256,88,0,0
4,3,1,256,89,0,0
4,3,1,256,90,0,0
4,3,1,256,91,0,0
4,3,1,256,92,0,0
4,3,1,256,93,0,0
4,3,1,256,94,0,0
4,3,1,256,95,0,0
4,3,1,256,96,0,0
4,3,1,256,97,0,0
4,3,1,256,98,0,0
4,3,1,256,99,0,0
4,3,1,256,100,0,0
4,3,1,256,101,0,0
4,3,1,256,102,0,0
4,3,1,256,103,0,0
4,3,1,256,104,0,0
4,3,1,256,105,0,0
4,3,1,256,106,0,0
4,3,1,256,107,0,0
4,3,1,256,108,0,0
4,3,1,256,109,0,0
4,3,1,256,110,0,0
4,3,1,256,111,0,0
4,3,1,256,112,0,0
4,3,1,256,113,0,0
4,3,1,256,114,0,0
4,3,1,256,115,0,0
4,3,1,256,116,0,0
4,3,1,256,117,0,0
4,3,1,256,118,0,0
4,3,1,256,119,0,0
4,3,1,256,120,0,0
4,3,1,256,121,0,0
4,3,1,256,122,0,0
4,3,1,256,123,0,0
4,3,1,256,124,0,0
4,3,1,256,125,0,0
4,3,1,256,126,0,0
4,3,1,256,127,0,0
4,3,1,256,128,0,0
4,3,1,256,129,0,0
4,3,1,256,130,0,0
4,3,1,256,131,0,0
4,3,1,256,132,0,0
4,3,1,256,133,0,0
4,3,1,256,134,0,0
4,3,1,256,135,0,0
4,3,1,256,136,0,0
4,3,1,256,137,0,0
4,3,1,256,138,0,0
4,3,1,256,139,0,0
4,3,1,256,140,0,0
4,3,1,256,141,0,0
4,3,1,256,142,0,0
4,3,1,256,143,0,0
4,3,1,256,144,0,0
4,3,1,256,145,0,0
4,3,1,256,146,0,0
4,3,1,256,147,0,0
4,3,1,256,148,0,0
4,3,1,256,149,0,0
4,3,1,256,150,0,0
4,3,1,256,151,0,0
4,3,1,256,152,0,0
4,3,1,256,153,0,0
4,3,1,256,154,0,0
4,3,1,256,155,0,0
4,3,1,256,156,0,0
4,3,1,256,157,0,0
4,3,1,256,158,0,0
4,3,1,256,159,0,0
4,3,1,256,160,0,0
4,3,1,256,161,0,0
4,3,1,256,162,0,0
4,3,1,256,163,0,0
4,3,1,256,164,0,0
4,3,1,256,165,0,0
4,3,1,256,166,0,0
4,3,1,256,167,0,0
4,3,1,256,168,0,0
4,3,1,256,169,0,0
4,3,1,256,170,0,0
4,3,1,256,171,0,0
4,3,1,256,172,0,0
4,3,1,256,173,0,0
4,3,1,256,174,0,0
4,3,1,256,175,0,0
4,3,1,256,176,0,0
4,3,1,256,177,0,0
4,3,1,256,178,0,0
4,3,1,256,179,0,0
4,3,1,256,180,0,0
4,3,1,256,181,0,0
4,3,1,256,182,0,0
4,3,1,256,183,0,0
4,3,1,256,184,0,0
4,3,1,256,185,0,0
4,3,1,256,186,0,0
4,3,1,256,187,0,0
4,3,1,256,188,0,0
4,3,1,256,189,0,0
4,3,1,256,190,0,0
4,3,1,256,191,0,0
4,3,1,256,192,0,0
4,3,1,256,193,0,0
4,3,1,256,194,0,0
4,3,1,256,195,0,0
4,3,1,256,196,0,0
4,3,1,256,197,0,0
4,3,1,256,198,0,0
4,3,1,256,199,0,0
4,3,1,512,0,0,0
4,3,1,512,1,0,0
4,3,1,512,2,0,0
4,3,1,512,3,0,0
4,3,1,512,4,0,0
4,3,1,512,5,0,0
4,3,1,512,6,0,0
4,3,1,512,7,0,0
4,3,1,512,8,0,0
4,3,1,512,9,0,0
4,3,1,512,10,0,0
4,3,1,512,11,0,0
4,3,1,512,12,0,0
4,3,1,512,13,0,0
4,3,1,512,14,0,0
4,3,1,512,15,0,0
4,3,1,512,16,0,0
4,3,1,512,17,0,0
4,3,1,512,18,0,0
4,3,1,512,19,0,0
4,3,1,512,20,0,0
4,3,1,512,21,0,0
4,3,1,512,22,0,0
4,3,1,512,23,0,0
4,3,1,512,24,0,0
4,3,1,512,25,0,0
4,3,1,512,26,0,0
4,3,1,512,27,0,0
4,3,1,512,28,0,0
4,3,1,512,29,0,0
4,3,1,512,30,0,0
4,3,1,512,31,0,0
4,3,1,512,32,0,0
4,3,1,512,33,0,0
4,3,1,512,34,0,0
4,3,1,512,35,0,0
4,3,1,512,36,0,0
4,3,1,512,37,0,0
4,3,1,512,38,0,0
4,3,1,512,39,0,0
4,3,1,512,40,0,0
4,3,1,512,41,0,0
4,3,1,512,42,0,0
4,3,1,512,43,0,0
4,3,1,512,44,0,0
4,3,1,512,45,0,0
4,3,1,512,46,0,0
4,3,1,512,47,0,0
4,3,1,512,48,0,0
4,3,1,512,49,0,0
4,3,1,512,50,0,0
4,3,1,512,51,0,0
4,3,1,512,52,0,0
4,3,1,512,53,0,0
4,3,1,512,54,0,0
4,3,1,512,55,0,0
4,3,1,512,56,0,0
4,3,1,512,57,0,0
4,3,1,512,58,0,0
4,3,1,512,59,0,0
4,3,1,512,60,0,0
4,3,1,512,61,0,0
4,3,1,512,62,0,0
4,3,1,512,63,0,0
4,3,1,512,64,0,0
4,3,1,512,65,0,0
4,3,1,512,66,0,0
4,3,1,512,67,0,0
4,3,1,512,68,0,0
4,3,1,512,69,0,0
4,3,1,512,70,0,0
4,3,1,512,71,0,0
4,3,1,512,72,0,0
4,3,1,512,73,0,0
4,3,1,512,74,0,0
4,3,1,512,75,0,0
4,3,1,512,76,0,0
4,3,1,512,77,0,0
4,3,1,512,78,0,0
4,3,1,512,79,0,0
4,3,1,512,80,0,0
4,3,1,512,81,0,0
4,3,1,512,82,0,0
4,3,1,512,83,0,0
4,3,1,512,84,0,0
4,3,1,512,85,0,0
4,3,1,512,86,0,0
4,3,1,512,87,0,0
4,3,1,512,88,0,0
4,3,1,512,89,0,0
4,3,1,512,90,0,0
4,3,1,512,91,0,0
4,3,1,512,92,0,0
4,3,1,512,93,0,0
4,3,1,512,94,0,0
4,3,1,512,95,0,0
4,3,1,512,96,0,0
4,3,1,512,97,0,0
4,3,1,512,98,0,0
4,3,1,512,99,0,0
4,3,1,512,100,0,0
4,3,1,512,101,0,0
4,3,1,512,102,0,0
4,3,1,512,103,0,0
4,3,1,512,104,0,0
4,3,1,512,105,0,0
4,3,1,512,106,0,0
4,3,1,512,107,0,0
4,3,1,512,108,0,0
4,3,1,512,109,0,0
4,3,1,512,110,0,0
4,3,1,512,111,0,0
4,3,1,512,112,0,0
4,3,1,512,113,0,0
4,3,1,512,114,0,0
4,3,1,512,115,0,0
4,3,1,512,116,0,0
4,3,1,512,117,0,0
4,3,1,512,118,0,0
4,3,1,512,119,0,0
